;Rainfall data for Gauge 1
Gauge_1	2008	2	16	21	15	0
Gauge_1	2008	2	16	21	30	0
Gauge_1	2008	2	16	21	45	0
Gauge_1	2008	2	16	22	0	0
Gauge_1	2008	2	16	22	15	0
Gauge_1	2008	2	16	22	30	0
Gauge_1	2008	2	16	22	45	0
Gauge_1	2008	2	16	23	0	0
Gauge_1	2008	2	16	23	15	0
Gauge_1	2008	2	16	23	30	0
Gauge_1	2008	2	16	23	45	0
Gauge_1	2008	2	17	0	0	0
Gauge_1	2008	2	17	0	15	0
Gauge_1	2008	2	17	0	30	0
Gauge_1	2008	2	17	0	45	0
Gauge_1	2008	2	17	1	0	0
Gauge_1	2008	2	17	1	15	0
Gauge_1	2008	2	17	1	30	0
Gauge_1	2008	2	17	1	45	0
Gauge_1	2008	2	17	2	0	0
Gauge_1	2008	2	17	2	15	0
Gauge_1	2008	2	17	2	30	0
Gauge_1	2008	2	17	2	45	0
Gauge_1	2008	2	17	3	0	0
Gauge_1	2008	2	17	3	15	0
Gauge_1	2008	2	17	3	30	0
Gauge_1	2008	2	17	3	45	0
Gauge_1	2008	2	17	4	0	0
Gauge_1	2008	2	17	4	15	0
Gauge_1	2008	2	17	4	30	0
Gauge_1	2008	2	17	4	45	0
Gauge_1	2008	2	17	5	0	0
Gauge_1	2008	2	17	5	15	0
Gauge_1	2008	2	17	5	30	0
Gauge_1	2008	2	17	5	45	0
Gauge_1	2008	2	17	6	0	0
Gauge_1	2008	2	17	6	15	0
Gauge_1	2008	2	17	6	30	0
Gauge_1	2008	2	17	6	45	0
Gauge_1	2008	2	17	7	0	0
Gauge_1	2008	2	17	7	15	0
Gauge_1	2008	2	17	7	30	0
Gauge_1	2008	2	17	7	45	0.02
Gauge_1	2008	2	17	8	0	0.04
Gauge_1	2008	2	17	8	15	0.05
Gauge_1	2008	2	17	8	30	0.03
Gauge_1	2008	2	17	8	45	0.04
Gauge_1	2008	2	17	9	0	0.07
Gauge_1	2008	2	17	9	15	0.02
Gauge_1	2008	2	17	9	30	0.05
Gauge_1	2008	2	17	9	45	0.03
Gauge_1	2008	2	17	10	0	0.03
Gauge_1	2008	2	17	10	15	0
Gauge_1	2008	2	17	10	30	0.01
Gauge_1	2008	2	17	10	45	0
Gauge_1	2008	2	17	11	0	0
Gauge_1	2008	2	17	11	15	0
Gauge_1	2008	2	17	11	30	0
Gauge_1	2008	2	17	11	45	0
Gauge_1	2008	2	17	12	0	0
Gauge_1	2008	2	17	12	15	0
Gauge_1	2008	2	17	12	30	0
Gauge_1	2008	2	17	12	45	0
Gauge_1	2008	2	17	13	0	0
Gauge_1	2008	2	17	13	15	0
Gauge_1	2008	2	17	13	30	0
Gauge_1	2008	2	17	13	45	0
Gauge_1	2008	2	17	14	0	0
Gauge_1	2008	2	17	14	15	0
Gauge_1	2008	2	17	14	30	0
Gauge_1	2008	2	17	14	45	0
Gauge_1	2008	2	17	15	0	0
Gauge_1	2008	2	17	15	15	0
Gauge_1	2008	2	17	15	30	0
Gauge_1	2008	2	17	15	45	0
Gauge_1	2008	2	17	16	0	0
Gauge_1	2008	2	17	16	15	0
Gauge_1	2008	2	17	16	30	0
Gauge_1	2008	2	17	16	45	0
Gauge_1	2008	2	17	17	0	0
Gauge_1	2008	2	17	17	15	0
Gauge_1	2008	2	17	17	30	0
Gauge_1	2008	2	17	17	45	0
Gauge_1	2008	2	17	18	0	0
Gauge_1	2008	2	17	18	15	0
Gauge_1	2008	2	17	18	30	0
Gauge_1	2008	2	17	18	45	0
Gauge_1	2008	2	17	19	0	0
Gauge_1	2008	2	17	19	15	0
Gauge_1	2008	2	17	19	30	0
Gauge_1	2008	2	17	19	45	0
Gauge_1	2008	2	17	20	0	0
Gauge_1	2008	2	17	20	15	0
Gauge_1	2008	2	17	20	30	0
Gauge_1	2008	2	17	20	45	0
Gauge_1	2008	2	17	21	0	0
Gauge_1	2008	2	17	21	15	0
Gauge_1	2008	2	17	21	30	0
Gauge_1	2008	2	17	21	45	0
Gauge_1	2008	2	17	22	0	0
Gauge_1	2008	2	17	22	15	0
Gauge_1	2008	2	17	22	30	0
Gauge_1	2008	2	17	22	45	0
Gauge_1	2008	2	17	23	0	0
Gauge_1	2008	2	17	23	15	0
Gauge_1	2008	2	17	23	30	0
Gauge_1	2008	2	17	23	45	0
Gauge_1	2008	2	18	0	0	0
Gauge_1	2008	2	18	0	15	0
Gauge_1	2008	2	18	0	30	0
Gauge_1	2008	2	18	0	45	0
Gauge_1	2008	2	18	1	0	0
Gauge_1	2008	2	18	1	15	0
Gauge_1	2008	2	18	1	30	0
Gauge_1	2008	2	18	1	45	0
Gauge_1	2008	2	18	2	0	0
Gauge_1	2008	2	18	2	15	0
Gauge_1	2008	2	18	2	30	0
Gauge_1	2008	2	18	2	45	0
Gauge_1	2008	2	18	3	0	0
Gauge_1	2008	2	18	3	15	0
Gauge_1	2008	2	18	3	30	0
Gauge_1	2008	2	18	3	45	0
Gauge_1	2008	2	18	4	0	0
Gauge_1	2008	2	18	4	15	0
Gauge_1	2008	2	18	4	30	0
Gauge_1	2008	2	18	4	45	0
Gauge_1	2008	2	18	5	0	0
Gauge_1	2008	2	18	5	15	0
Gauge_1	2008	2	18	5	30	0
Gauge_1	2008	2	18	5	45	0
Gauge_1	2008	2	18	6	0	0
Gauge_1	2008	2	18	6	15	0
Gauge_1	2008	2	18	6	30	0
Gauge_1	2008	2	18	6	45	0
Gauge_1	2008	2	18	7	0	0
Gauge_1	2008	2	18	7	15	0
Gauge_1	2008	2	18	7	30	0
Gauge_1	2008	2	18	7	45	0
Gauge_1	2008	2	18	8	0	0
Gauge_1	2008	2	18	8	15	0
Gauge_1	2008	2	18	8	30	0
Gauge_1	2008	2	18	8	45	0
Gauge_1	2008	2	18	9	0	0
Gauge_1	2008	2	18	9	15	0
Gauge_1	2008	2	18	9	30	0
Gauge_1	2008	2	18	9	45	0
Gauge_1	2008	2	18	10	0	0
Gauge_1	2008	2	18	10	15	0
Gauge_1	2008	2	18	10	30	0
Gauge_1	2008	2	18	10	45	0
Gauge_1	2008	2	18	11	0	0
Gauge_1	2008	2	18	11	15	0
Gauge_1	2008	2	18	11	30	0
Gauge_1	2008	2	18	11	45	0
Gauge_1	2008	2	18	12	0	0
Gauge_1	2008	2	18	12	15	0
Gauge_1	2008	2	18	12	30	0
Gauge_1	2008	2	18	12	45	0
Gauge_1	2008	2	18	13	0	0
Gauge_1	2008	2	18	13	15	0
Gauge_1	2008	2	18	13	30	0
Gauge_1	2008	2	18	13	45	0
Gauge_1	2008	2	18	14	0	0
Gauge_1	2008	2	18	14	15	0
Gauge_1	2008	2	18	14	30	0
Gauge_1	2008	2	18	14	45	0
Gauge_1	2008	2	18	15	0	0
Gauge_1	2008	2	18	15	15	0
Gauge_1	2008	2	18	15	30	0
Gauge_1	2008	2	18	15	45	0
Gauge_1	2008	2	18	16	0	0
Gauge_1	2008	2	18	16	15	0
Gauge_1	2008	2	18	16	30	0
Gauge_1	2008	2	18	16	45	0
Gauge_1	2008	2	18	17	0	0
Gauge_1	2008	2	18	17	15	0
Gauge_1	2008	2	18	17	30	0
Gauge_1	2008	2	18	17	45	0
Gauge_1	2008	2	18	18	0	0
Gauge_1	2008	2	18	18	15	0
Gauge_1	2008	2	18	18	30	0
Gauge_1	2008	2	18	18	45	0
Gauge_1	2008	2	18	19	0	0
Gauge_1	2008	2	18	19	15	0
Gauge_1	2008	2	18	19	30	0
Gauge_1	2008	2	18	19	45	0
Gauge_1	2008	2	18	20	0	0
Gauge_1	2008	2	18	20	15	0
Gauge_1	2008	2	18	20	30	0
Gauge_1	2008	2	18	20	45	0
Gauge_1	2008	2	18	21	0	0
Gauge_1	2008	2	18	21	15	0
Gauge_1	2008	2	18	21	30	0
Gauge_1	2008	2	18	21	45	0
Gauge_1	2008	2	18	22	0	0
Gauge_1	2008	2	18	22	15	0
Gauge_1	2008	2	18	22	30	0
Gauge_1	2008	2	18	22	45	0
Gauge_1	2008	2	18	23	0	0
Gauge_1	2008	2	18	23	15	0
Gauge_1	2008	2	18	23	30	0
Gauge_1	2008	2	18	23	45	0
Gauge_1	2008	2	19	0	0	0
Gauge_1	2008	2	19	0	15	0
Gauge_1	2008	2	19	0	30	0
Gauge_1	2008	2	19	0	45	0
Gauge_1	2008	2	19	1	0	0
Gauge_1	2008	2	19	1	15	0
Gauge_1	2008	2	19	1	30	0
Gauge_1	2008	2	19	1	45	0
Gauge_1	2008	2	19	2	0	0
Gauge_1	2008	2	19	2	15	0
Gauge_1	2008	2	19	2	30	0
Gauge_1	2008	2	19	2	45	0
Gauge_1	2008	2	19	3	0	0
Gauge_1	2008	2	19	3	15	0
Gauge_1	2008	2	19	3	30	0
Gauge_1	2008	2	19	3	45	0
Gauge_1	2008	2	19	4	0	0
Gauge_1	2008	2	19	4	15	0
Gauge_1	2008	2	19	4	30	0
Gauge_1	2008	2	19	4	45	0
Gauge_1	2008	2	19	5	0	0
Gauge_1	2008	2	19	5	15	0
Gauge_1	2008	2	19	5	30	0
Gauge_1	2008	2	19	5	45	0
Gauge_1	2008	2	19	6	0	0
Gauge_1	2008	2	19	6	15	0
Gauge_1	2008	2	19	6	30	0
Gauge_1	2008	2	19	6	45	0
Gauge_1	2008	2	19	7	0	0
Gauge_1	2008	2	19	7	15	0
Gauge_1	2008	2	19	7	30	0
Gauge_1	2008	2	19	7	45	0
Gauge_1	2008	2	19	8	0	0
Gauge_1	2008	2	19	8	15	0
Gauge_1	2008	2	19	8	30	0
Gauge_1	2008	2	19	8	45	0
Gauge_1	2008	2	19	9	0	0
Gauge_1	2008	2	19	9	15	0
Gauge_1	2008	2	19	9	30	0
Gauge_1	2008	2	19	9	45	0
Gauge_1	2008	2	19	10	0	0
Gauge_1	2008	2	19	10	15	0
Gauge_1	2008	2	19	10	30	0
Gauge_1	2008	2	19	10	45	0
Gauge_1	2008	2	19	11	0	0
Gauge_1	2008	2	19	11	15	0
Gauge_1	2008	2	19	11	30	0
Gauge_1	2008	2	19	11	45	0
Gauge_1	2008	2	19	12	0	0
Gauge_1	2008	2	19	12	15	0
Gauge_1	2008	2	19	12	30	0
Gauge_1	2008	2	19	12	45	0
Gauge_1	2008	2	19	13	0	0
Gauge_1	2008	2	19	13	15	0
Gauge_1	2008	2	19	13	30	0
Gauge_1	2008	2	19	13	45	0
Gauge_1	2008	2	19	14	0	0
Gauge_1	2008	2	19	14	15	0
Gauge_1	2008	2	19	14	30	0
Gauge_1	2008	2	19	14	45	0
Gauge_1	2008	2	19	15	0	0
Gauge_1	2008	2	19	15	15	0
Gauge_1	2008	2	19	15	30	0
Gauge_1	2008	2	19	15	45	0
Gauge_1	2008	2	19	16	0	0
Gauge_1	2008	2	19	16	15	0
Gauge_1	2008	2	19	16	30	0
Gauge_1	2008	2	19	16	45	0
Gauge_1	2008	2	19	17	0	0
Gauge_1	2008	2	19	17	15	0
Gauge_1	2008	2	19	17	30	0
Gauge_1	2008	2	19	17	45	0
Gauge_1	2008	2	19	18	0	0
Gauge_1	2008	2	19	18	15	0
Gauge_1	2008	2	19	18	30	0
Gauge_1	2008	2	19	18	45	0
Gauge_1	2008	2	19	19	0	0
Gauge_1	2008	2	19	19	15	0
Gauge_1	2008	2	19	19	30	0
Gauge_1	2008	2	19	19	45	0
Gauge_1	2008	2	19	20	0	0
Gauge_1	2008	2	19	20	15	0
Gauge_1	2008	2	19	20	30	0
Gauge_1	2008	2	19	20	45	0
Gauge_1	2008	2	19	21	0	0
Gauge_1	2008	2	19	21	15	0
Gauge_1	2008	2	19	21	30	0
Gauge_1	2008	2	19	21	45	0
Gauge_1	2008	2	19	22	0	0
Gauge_1	2008	2	19	22	15	0
Gauge_1	2008	2	19	22	30	0
Gauge_1	2008	2	19	22	45	0
Gauge_1	2008	2	19	23	0	0
Gauge_1	2008	2	19	23	15	0
Gauge_1	2008	2	19	23	30	0
Gauge_1	2008	2	19	23	45	0
Gauge_1	2008	2	20	0	0	0
Gauge_1	2008	2	20	0	15	0
Gauge_1	2008	2	20	0	30	0
Gauge_1	2008	2	20	0	45	0
Gauge_1	2008	2	20	1	0	0
Gauge_1	2008	2	20	1	15	0
Gauge_1	2008	2	20	1	30	0
Gauge_1	2008	2	20	1	45	0
Gauge_1	2008	2	20	2	0	0
Gauge_1	2008	2	20	2	15	0
Gauge_1	2008	2	20	2	30	0
Gauge_1	2008	2	20	2	45	0
Gauge_1	2008	2	20	3	0	0
Gauge_1	2008	2	20	3	15	0
Gauge_1	2008	2	20	3	30	0
Gauge_1	2008	2	20	3	45	0
Gauge_1	2008	2	20	4	0	0
Gauge_1	2008	2	20	4	15	0
Gauge_1	2008	2	20	4	30	0
Gauge_1	2008	2	20	4	45	0
Gauge_1	2008	2	20	5	0	0
Gauge_1	2008	2	20	5	15	0
Gauge_1	2008	2	20	5	30	0
Gauge_1	2008	2	20	5	45	0
Gauge_1	2008	2	20	6	0	0
Gauge_1	2008	2	20	6	15	0
Gauge_1	2008	2	20	6	30	0
Gauge_1	2008	2	20	6	45	0
Gauge_1	2008	2	20	7	0	0
Gauge_1	2008	2	20	7	15	0
Gauge_1	2008	2	20	7	30	0
Gauge_1	2008	2	20	7	45	0
Gauge_1	2008	2	20	8	0	0
Gauge_1	2008	2	20	8	15	0
Gauge_1	2008	2	20	8	30	0
Gauge_1	2008	2	20	8	45	0
Gauge_1	2008	2	20	9	0	0
Gauge_1	2008	2	20	9	15	0
Gauge_1	2008	2	20	9	30	0
Gauge_1	2008	2	20	9	45	0
Gauge_1	2008	2	20	10	0	0
Gauge_1	2008	2	20	10	15	0
Gauge_1	2008	2	20	10	30	0
Gauge_1	2008	2	20	10	45	0
Gauge_1	2008	2	20	11	0	0
Gauge_1	2008	2	20	11	15	0
Gauge_1	2008	2	20	11	30	0
Gauge_1	2008	2	20	11	45	0
Gauge_1	2008	2	20	12	0	0
Gauge_1	2008	2	20	12	15	0
Gauge_1	2008	2	20	12	30	0
Gauge_1	2008	2	20	12	45	0
Gauge_1	2008	2	20	13	0	0
Gauge_1	2008	2	20	13	15	0
Gauge_1	2008	2	20	13	30	0
Gauge_1	2008	2	20	13	45	0
Gauge_1	2008	2	20	14	0	0
Gauge_1	2008	2	20	14	15	0
Gauge_1	2008	2	20	14	30	0
